TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,COLUMN_KEY
rh_horastrabajadas,id_departamento,int,NULL,MUL
rh_horastrabajadas,id_usuario,bigint,NULL,MUL
rh_horastrabajadas,id_rh_horastrabajadas,int,NULL,PRI
rh_horastrabajadas,anio,int,NULL,
rh_horastrabajadas,created_at,timestamp,NULL,
rh_horastrabajadas,dia,int,NULL,
rh_horastrabajadas,fecha_modificacion,timestamp,NULL,
rh_horastrabajadas,fecha_real_fichaje,timestamp,NULL,
rh_horastrabajadas,formacion,int,NULL,
rh_horastrabajadas,horafin,varchar,15,
rh_horastrabajadas,horainicio,varchar,15,
rh_horastrabajadas,huella,int,NULL,
rh_horastrabajadas,mes,int,NULL,
rh_horastrabajadas,Observaciones,varchar,50,
rh_horastrabajadas,RegControlPresencia,double,NULL,
rh_horastrabajadas,segundos,int,NULL,
rh_horastrabajadas,semana,int,NULL,
sol_cabeceras_devoluciones,id_sol_cabeceras_devoluciones,int,NULL,PRI
sol_cabeceras_devoluciones,articulos_cambiados,int,NULL,
sol_cabeceras_devoluciones,articulos_devueltos,int,NULL,
sol_cabeceras_devoluciones,articulos_totales,int,NULL,
sol_cabeceras_devoluciones,ciudad_cliente,varchar,100,
sol_cabeceras_devoluciones,ciudad_tienda,varchar,100,
sol_cabeceras_devoluciones,correo_cliente,varchar,100,
sol_cabeceras_devoluciones,correo_tienda,varchar,100,
sol_cabeceras_devoluciones,cp_cliente,varchar,50,
sol_cabeceras_devoluciones,cp_tienda,varchar,50,
sol_cabeceras_devoluciones,direccion_cliente,varchar,150,
sol_cabeceras_devoluciones,direccion_tienda,varchar,150,
sol_cabeceras_devoluciones,donde_enviar,varchar,50,
sol_cabeceras_devoluciones,estado,int,NULL,
sol_cabeceras_devoluciones,extension_tienda,varchar,50,
sol_cabeceras_devoluciones,fecha_creacion,timestamp,NULL,
sol_cabeceras_devoluciones,id_departamento,int,NULL,
sol_cabeceras_devoluciones,id_usuario_creador,int,NULL,
sol_cabeceras_devoluciones,nombre_cliente,varchar,150,
sol_cabeceras_devoluciones,nombre_tienda,varchar,150,
sol_cabeceras_devoluciones,nombre_usuario_creador,varchar,150,
sol_cabeceras_devoluciones,observaciones,text,65535,
sol_cabeceras_devoluciones,referencia,varchar,50,
sol_cabeceras_devoluciones,telefono_cliente,varchar,100,
sol_lineas_devoluciones,id_sol_lineas_devoluciones,int,NULL,PRI
sol_lineas_devoluciones,accion,varchar,50,
sol_lineas_devoluciones,articulo,varchar,150,
sol_lineas_devoluciones,clave_accion,int,NULL,
sol_lineas_devoluciones,id_cabecera_sol_devoluciones,int,NULL,
sol_lineas_devoluciones,motivo,varchar,200,
sol_lineas_devoluciones,numero_linea_articulo,int,NULL,
st_paises,id_pais,int,NULL,PRI
st_paises,acronimo,char,50,
st_paises,estado,int,NULL,
st_paises,nombre,char,50,
st_stock,almacen,varchar,50,MUL
st_stock,id_stock,int,NULL,PRI
st_stock,articulo,varchar,50,
st_stock,cantidad,int,NULL,
st_stock,cantidad_aux,int,NULL,
st_stock,pais,varchar,50,
st_stock,primera_entrada,datetime,NULL,
st_stock,primera_salida,datetime,NULL,
st_stock,ultima_entrada,datetime,NULL,
st_stock,ultima_salida,datetime,NULL,
st_stock_articulos_estructurados,codigo_articulo,varchar,50,MUL
st_stock_articulos_estructurados,id_departamento,int,NULL,MUL
st_stock_articulos_estructurados,picktolight,int,NULL,MUL
st_stock_articulos_estructurados,id_st_stock_articulos_estructurados,int,NULL,PRI
st_stock_articulos_estructurados,activo,int,NULL,
st_stock_articulos_estructurados,ambito_actuacion,varchar,75,
st_stock_articulos_estructurados,array_tiendas_incluidas,longtext,4294967295,
st_stock_articulos_estructurados,campo_actuacion,varchar,50,
st_stock_articulos_estructurados,codigo_departamento,int,NULL,
st_stock_articulos_estructurados,color_articulo,varchar,50,
st_stock_articulos_estructurados,fecha_creacion,timestamp,NULL,
st_stock_articulos_estructurados,fecha_modificacion,timestamp,NULL,
st_stock_articulos_estructurados,motivo_creacion_registro,varchar,150,
st_stock_articulos_estructurados,multiplicador,int,NULL,
st_stock_articulos_estructurados,origen_sistema_creador,varchar,150,
st_stock_articulos_estructurados,stock_almacen,int,NULL,
st_stock_articulos_estructurados,stock_cajon,int,NULL,
st_stock_articulos_estructurados,stock_expositor,int,NULL,
st_stock_articulos_estructurados,stock_exterior,int,NULL,
st_stock_articulos_estructurados,stock_maximo,int,NULL,
st_stock_articulos_estructurados,stock_minimo,int,NULL,
st_stock_articulos_estructurados,stock_mueble,int,NULL,
st_stock_articulos_estructurados,stock_optimo_medio,int,NULL,
st_stock_articulos_estructurados,usuario_creador,int,NULL,
st_stock_bloqueos_estructurados,amplitud_actuacion,varchar,50,MUL
st_stock_bloqueos_estructurados,codigo_departamento,int,NULL,MUL
st_stock_bloqueos_estructurados,estado,int,NULL,MUL
st_stock_bloqueos_estructurados,id_st_stock_bloqueos_estructurados,int,NULL,PRI
st_stock_bloqueos_estructurados,bloqueado_buscador_maestro_completo,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_mercancias,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_picking_adicional,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_picking_express,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_picking_gestores,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_picking_principal,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_roturas,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_buscador_taras,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_calculo_optimo_pickings,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_completo_global,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_conteo_especial,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_conteo_supervisor,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_generacion_pickings,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_linea_picking_adicional,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_linea_picking_completo,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_linea_picking_express,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_linea_picking_principal,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_livestock,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_movimientos_excel,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_novedades,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_reparto_especial,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_sistema_diario_recalculo,int,NULL,
st_stock_bloqueos_estructurados,bloqueado_sistema_domingo_stock,int,NULL,
st_stock_bloqueos_estructurados,cod_dep_excepcion_json,json,NULL,
st_stock_bloqueos_estructurados,codigo_articulo,varchar,50,
st_stock_bloqueos_estructurados,color_articulo,varchar,50,
st_stock_bloqueos_estructurados,fecha_creacion,timestamp,NULL,
st_stock_bloqueos_estructurados,fecha_final,date,NULL,
st_stock_bloqueos_estructurados,fecha_inicio,date,NULL,
st_stock_bloqueos_estructurados,fecha_modificacion,timestamp,NULL,
st_stock_bloqueos_estructurados,id_dep_excepcion_json,json,NULL,
st_stock_bloqueos_estructurados,id_departamento,int,NULL,
st_stock_bloqueos_estructurados,limitado,int,NULL,
st_stock_bloqueos_estructurados,motivo_creacion_registro,varchar,150,
st_stock_bloqueos_estructurados,origen_sistema_creador,varchar,150,
st_stock_bloqueos_estructurados,usuario_creador,int,NULL,
st_stock_bloqueos_estructurados,usuarios_excepciones_bloqueos,longtext,4294967295,
st_stock_cluster_maestro_tiendas,id_st_stock_cluster_maestro_tiendas,int,NULL,PRI
st_stock_cluster_maestro_tiendas,activado_ajuste_stock,int,NULL,
st_stock_cluster_maestro_tiendas,activado_calculo_optimo_total,int,NULL,
st_stock_cluster_maestro_tiendas,activado_conteo_especial,int,NULL,
st_stock_cluster_maestro_tiendas,activado_conteo_supervisor,int,NULL,
st_stock_cluster_maestro_tiendas,activado_declarar_completo,int,NULL,
st_stock_cluster_maestro_tiendas,activado_declarar_livestock,int,NULL,
st_stock_cluster_maestro_tiendas,activado_hoja_rotura,int,NULL,
st_stock_cluster_maestro_tiendas,activado_live_stock,varchar,45,
st_stock_cluster_maestro_tiendas,activado_taras,int,NULL,
st_stock_cluster_maestro_tiendas,activo_articulos_estructurados,int,NULL,
st_stock_cluster_maestro_tiendas,activo_bloqueos_estructurados,int,NULL,
st_stock_cluster_maestro_tiendas,activo_copia_externa,int,NULL,
st_stock_cluster_maestro_tiendas,activo_copia_seguridad,int,NULL,
st_stock_cluster_maestro_tiendas,adicional_disponible,int,NULL,
st_stock_cluster_maestro_tiendas,bloqueado_puttolight,int,NULL,
st_stock_cluster_maestro_tiendas,bloqueo_completo_masivo,int,NULL,
st_stock_cluster_maestro_tiendas,buscador_siempre_activado,int,NULL,
st_stock_cluster_maestro_tiendas,campo_limite_stock_anadidos,int,NULL,
st_stock_cluster_maestro_tiendas,cod_dep_asociados_abs,longtext,4294967295,
st_stock_cluster_maestro_tiendas,coeficiente_sobrepasado_picking,int,NULL,
st_stock_cluster_maestro_tiendas,coeficionete_roturas_picking,int,NULL,
st_stock_cluster_maestro_tiendas,comp_rfid_salida_entrada,int,NULL,
st_stock_cluster_maestro_tiendas,control_general_stock,int,NULL,
st_stock_cluster_maestro_tiendas,def_campo_limite_stock_filtros,varchar,45,
st_stock_cluster_maestro_tiendas,def_puttolight,varchar,45,
st_stock_cluster_maestro_tiendas,definicion_grupo,varchar,75,
st_stock_cluster_maestro_tiendas,edicion_gestores,int,NULL,
st_stock_cluster_maestro_tiendas,estado,int,NULL,
st_stock_cluster_maestro_tiendas,express_disponible,int,NULL,
st_stock_cluster_maestro_tiendas,fecha_creacion,timestamp,NULL,
st_stock_cluster_maestro_tiendas,fecha_modificacion,timestamp,NULL,
st_stock_cluster_maestro_tiendas,forzar_envio_roturas,int,NULL,
st_stock_cluster_maestro_tiendas,generar_grupos_estado_estricto,int,NULL,
st_stock_cluster_maestro_tiendas,generar_picking_cerrado,int,NULL,
st_stock_cluster_maestro_tiendas,id_dep_asociados_intra,longtext,4294967295,
st_stock_cluster_maestro_tiendas,informes_stock_activados,int,NULL,
st_stock_cluster_maestro_tiendas,limitacion_articulos_adicional,int,NULL,
st_stock_cluster_maestro_tiendas,limitacion_articulos_automatico,int,NULL,
st_stock_cluster_maestro_tiendas,limitacion_articulos_express,int,NULL,
st_stock_cluster_maestro_tiendas,limite_sobrepasado_picking,int,NULL,
st_stock_cluster_maestro_tiendas,metodo_global_stock_API,int,NULL,
st_stock_cluster_maestro_tiendas,motivo_creacion,varchar,75,
st_stock_cluster_maestro_tiendas,novedades,int,NULL,
st_stock_cluster_maestro_tiendas,numero_grupo,int,NULL,
st_stock_cluster_maestro_tiendas,origen_creacion,varchar,75,
st_stock_cluster_maestro_tiendas,region,varchar,75,
st_stock_cluster_maestro_tiendas,registros_fantasma_recepciones,int,NULL,
st_stock_cluster_maestro_tiendas,registros_fantasma_ventas,int,NULL,
st_stock_cluster_maestro_tiendas,registros_fantasmas_externos_completo,int,NULL,
st_stock_cluster_maestro_tiendas,rfid_activado,int,NULL,
st_stock_cluster_maestro_tiendas,rfid_sync_ciclica,int,NULL,
st_stock_cluster_maestro_tiendas,rfid_sync_nocturna,int,NULL,
st_stock_cluster_maestro_tiendas,roturas_limitadas_picking,int,NULL,
st_stock_cluster_maestro_tiendas,sistema_afectado_tablas,varchar,45,
st_stock_cluster_maestro_tiendas,soy_stand,int,NULL,
st_stock_cluster_maestro_tiendas,stock_sync_diaria,int,NULL,
st_stock_cluster_maestro_tiendas,stock_sync_nocturna,int,NULL,
st_stock_cluster_maestro_tiendas,tienda_contada_externa,int,NULL,
st_stock_cluster_maestro_tiendas,tipo_calculo_asoc_orientativo,varchar,75,
st_stock_cluster_maestro_tiendas,tipo_picking_asociado,varchar,75,
st_stock_cluster_maestro_tiendas,tipo_sistema,varchar,45,
st_stock_cluster_maestro_tiendas,union_pedidos,int,NULL,
st_stock_cluster_maestro_tiendas,usuario_modificador,int,NULL,
st_stock_suite_resume_inv,id_st_stock_suite_resume_inv,int,NULL,PRI
st_stock_suite_resume_inv,anio,int,NULL,
st_stock_suite_resume_inv,code,varchar,100,
st_stock_suite_resume_inv,codigo_departamento,varchar,10,
st_stock_suite_resume_inv,data_item_json,json,NULL,
st_stock_suite_resume_inv,descripcion_adicional_wh,text,65535,
st_stock_suite_resume_inv,dia,int,NULL,
st_stock_suite_resume_inv,duracion_horas,int,NULL,
st_stock_suite_resume_inv,duracion_minutos,int,NULL,
st_stock_suite_resume_inv,duracion_puro,varchar,45,
st_stock_suite_resume_inv,duracion_segundos,int,NULL,
st_stock_suite_resume_inv,duracion_total,time,NULL,
st_stock_suite_resume_inv,estado,int,NULL,
st_stock_suite_resume_inv,fecha,date,NULL,
st_stock_suite_resume_inv,fecha_actualizacion,timestamp,NULL,
st_stock_suite_resume_inv,fecha_creacion,timestamp,NULL,
st_stock_suite_resume_inv,id_departamento,int,NULL,
st_stock_suite_resume_inv,mes,int,NULL,
st_stock_suite_resume_inv,missing_epc,int,NULL,
st_stock_suite_resume_inv,pending_epc_json,json,NULL,
st_stock_suite_resume_inv,porcentaje,decimal,NULL,
st_stock_suite_resume_inv,reference,varchar,45,
st_stock_suite_resume_inv,semana,int,NULL,
st_stock_suite_resume_inv,start_fecha,datetime,NULL,
st_stock_suite_resume_inv,start_puro,varchar,45,
st_stock_suite_resume_inv,stock_seguridad_procesado,int,NULL,
st_stock_suite_resume_inv,timestamp_fecha,datetime,NULL,
st_stock_suite_resume_inv,timestamp_puro,varchar,45,
st_stock_suite_resume_inv,total_pending_epcs,int,NULL,
st_stock_suite_resume_inv,total_refs_contadas,int,NULL,
st_stock_suite_resume_inv,type,varchar,45,
st_stock_suite_resume_inv,unexpected_epc,int,NULL,
st_stock_suite_resume_inv,webhook_retries,int,NULL,
st_stock_suite_resume_inv,webhook_status,varchar,45,
ve_cabecera_tickets,fechacreacion,date,NULL,MUL
ve_cabecera_tickets,regventas,varchar,100,MUL
ve_cabecera_tickets,tienda,varchar,4,MUL
ve_cabecera_tickets,id_ve_cabecera_tickets,int,NULL,PRI
ve_cabecera_tickets,anio,int,NULL,
ve_cabecera_tickets,cajeronombre,varchar,100,
ve_cabecera_tickets,cliente,varchar,100,
ve_cabecera_tickets,codigoforma,varchar,10,
ve_cabecera_tickets,codigomovcaja,varchar,2,
ve_cabecera_tickets,codigotarjeta,varchar,10,
ve_cabecera_tickets,created_at,timestamp,NULL,
ve_cabecera_tickets,forma,varchar,30,
ve_cabecera_tickets,hora,varchar,10,
ve_cabecera_tickets,modified_at,timestamp,NULL,
ve_cabecera_tickets,movimientocaja,varchar,30,
ve_cabecera_tickets,ndocumento,bigint,NULL,
ve_cabecera_tickets,puesto,int,NULL,
ve_cabecera_tickets,tarifa,int,NULL,
ve_cabecera_tickets,tipodocumento,varchar,30,
ve_cabecera_tickets,total,float,NULL,
ve_compatibilidades,codigo_primario,varchar,255,MUL
ve_compatibilidades,codigo_secundario,varchar,255,MUL
ve_compatibilidades,sustitucion,int,NULL,MUL
ve_compatibilidades,id_compatible,int,NULL,PRI
ve_compatibilidades,activo,int,NULL,
ve_compatibilidades,color_primario,varchar,255,
ve_compatibilidades,color_secundario,varchar,255,
ve_compatibilidades,fecha_creacion,timestamp,NULL,
ve_compatibilidades,fecha_modificacion,timestamp,NULL,
ve_compatibilidades,origen_explicativo,varchar,75,
ve_compatibilidades,seccion,varchar,30,
ve_compatibilidades,usr_modificador,int,NULL,
ve_movimientos,anio,int,NULL,MUL
ve_movimientos,ccmodelocod2,varchar,15,MUL
ve_movimientos,codigo,varchar,25,MUL
ve_movimientos,codigoempleado,varchar,20,MUL
ve_movimientos,created_at,timestamp,NULL,MUL
ve_movimientos,fechacreacion,date,NULL,MUL
ve_movimientos,id_departamento,int,NULL,MUL
ve_movimientos,marca,varchar,50,MUL
ve_movimientos,mes,varchar,6,MUL
ve_movimientos,modified_at,timestamp,NULL,MUL
ve_movimientos,ndia,int,NULL,MUL
ve_movimientos,ndocumento,bigint,NULL,MUL
ve_movimientos,nmes,int,NULL,MUL
ve_movimientos,nsemana,int,NULL,MUL
ve_movimientos,tienda,varchar,4,MUL
ve_movimientos,id_ve_tickets,int,NULL,PRI
ve_movimientos,ccoptallaojo,varchar,6,
ve_movimientos,codigo_color_original,varchar,45,
ve_movimientos,codigo_venta_original,varchar,25,
ve_movimientos,color_venta_original,varchar,15,
ve_movimientos,des_promocion,varchar,50,
ve_movimientos,enviado_rfid,varchar,45,
ve_movimientos,epc,varchar,75,
ve_movimientos,grupo,varchar,100,
ve_movimientos,hora,varchar,10,
ve_movimientos,moneda_original,varchar,10,
ve_movimientos,movimientocaja,varchar,15,
ve_movimientos,numfamilia,varchar,15,
ve_movimientos,nummarca,varchar,15,
ve_movimientos,numproveedor,varchar,15,
ve_movimientos,nvale_1,varchar,50,
ve_movimientos,nvale_2,varchar,50,
ve_movimientos,nvale_3,varchar,50,
ve_movimientos,nvale_num,varchar,50,
ve_movimientos,opcccolornumar,varchar,15,
ve_movimientos,origen_movimiento,varchar,75,
ve_movimientos,puesto,int,NULL,
ve_movimientos,reglineas,varchar,100,
ve_movimientos,regventas,varchar,100,
ve_movimientos,tipo_moneda_original,varchar,10,
ve_movimientos,tipodocumento,varchar,15,
ve_movimientos,total,double,NULL,
ve_movimientos,unidades,int,NULL,
ve_stock_minimo,actualizado,int,NULL,MUL
ve_stock_minimo,anio,int,NULL,MUL
ve_stock_minimo,id_articulo,varchar,50,MUL
ve_stock_minimo,id_departamento,int,NULL,MUL
ve_stock_minimo,marca,varchar,100,MUL
ve_stock_minimo,modelo,varchar,100,MUL
ve_stock_minimo,tienda,varchar,4,MUL
ve_stock_minimo,vendido_mes04,int,NULL,MUL
ve_stock_minimo,id_ve_stock_minimo,int,NULL,PRI
ve_stock_minimo,bloqueado,int,NULL,
ve_stock_minimo,color,varchar,5,
ve_stock_minimo,contado,int,NULL,
ve_stock_minimo,contado_supramedia,int,NULL,
ve_stock_minimo,contado_tienda,int,NULL,
ve_stock_minimo,control_stock_picking,int,NULL,
ve_stock_minimo,descripcion,varchar,100,
ve_stock_minimo,fecha_cambio,timestamp,NULL,
ve_stock_minimo,fecha_creacion,timestamp,NULL,
ve_stock_minimo,fechaconteo,timestamp,NULL,
ve_stock_minimo,grupo,varchar,100,
ve_stock_minimo,stock_actual,int,NULL,
ve_stock_minimo,stock_maximo,int,NULL,
ve_stock_minimo,stock_maximo_anterior,int,NULL,
ve_stock_minimo,stock_minimo,int,NULL,
ve_stock_minimo,stock_minimo_anterior,int,NULL,
ve_stock_minimo,ultimo_inventario,int,NULL,
ve_stock_minimo,usuario_cambio,int,NULL,
ve_stock_minimo,vendido_mes01,int,NULL,
ve_stock_minimo,vendido_mes02,int,NULL,
ve_stock_minimo,vendido_mes03,int,NULL,
ve_stock_minimo,vendido_mes05,int,NULL,
ve_stock_minimo,vendido_mes06,int,NULL,
ve_stock_minimo,vendido_mes07,int,NULL,
ve_stock_minimo,vendido_mes08,int,NULL,
ve_stock_minimo,vendido_mes09,int,NULL,
ve_stock_minimo,vendido_mes10,int,NULL,
ve_stock_minimo,vendido_mes11,int,NULL,
ve_stock_minimo,vendido_mes12,int,NULL,
ve_wrk_dayde,familiadayde,varchar,50,MUL
ve_wrk_dayde,fecha,varchar,50,MUL
ve_wrk_dayde,idarticulo,varchar,50,MUL
ve_wrk_dayde,ndocumento,varchar,50,MUL
ve_wrk_dayde,id_ve_wrk_dayde,int,NULL,PRI
ve_wrk_dayde,cantidad,int,NULL,
ve_wrk_dayde,referencia_unica,varchar,50,
ve_wrk_dayde,tienda,varchar,50,
ve_wrk_dayde,total,double,NULL,
we_bloques,id_padre,int,NULL,MUL
we_bloques,titulo_esp,varchar,100,MUL
we_bloques,id_bloque,int,NULL,PRI
we_bloques,created_at,timestamp,NULL,
we_bloques,peso_bloque,float,NULL,
we_bloques,titulo_en,varchar,100,
we_bloques,titulo_eng,varchar,100,
we_bloques,titulo_fra,varchar,100,
we_bloques,titulo_ger,varchar,100,
we_bloques,titulo_ita,varchar,100,
we_bloques,titulo_mx,varchar,100,
we_bloques,titulo_pol,varchar,100,
we_bloques,titulo_por,varchar,100,
we_bloques,titulo_rom,varchar,100,
we_bloques,updated_at,timestamp,NULL,
we_formularios,activo,tinyint,NULL,MUL
we_formularios,id_bloque,int,NULL,MUL
we_formularios,id_formulario,int,NULL,PRI
we_formularios,created_at,timestamp,NULL,
we_formularios,nombre_en,varchar,100,
we_formularios,nombre_eng,varchar,100,
we_formularios,nombre_esp,varchar,100,
we_formularios,nombre_fra,varchar,100,
we_formularios,nombre_ger,varchar,100,
we_formularios,nombre_ita,varchar,100,
we_formularios,nombre_mx,varchar,100,
we_formularios,nombre_pol,varchar,100,
we_formularios,nombre_por,varchar,100,
we_formularios,nombre_rom,varchar,100,
we_formularios,notificar_a,varchar,1000,
we_formularios,num_intentos,int,NULL,
we_formularios,updated_at,timestamp,NULL,
we_formularios_rol,id_formulario,int,NULL,PRI
we_formularios_rol,id_role,int,NULL,PRI
we_formularios_rol,created_at,timestamp,NULL,
we_formularios_rol,updated_at,timestamp,NULL,
we_preguntas,activa,tinyint,NULL,MUL
we_preguntas,id_bloque,int,NULL,MUL
we_preguntas,id_formulario,int,NULL,MUL
we_preguntas,id_pregunta,int,NULL,PRI
we_preguntas,autocorreccion,tinyint,NULL,
we_preguntas,created_at,timestamp,NULL,
we_preguntas,imagen,varchar,200,
we_preguntas,paises_excepcion,varchar,500,
we_preguntas,peso,float,NULL,
we_preguntas,tipo,int,NULL,
we_preguntas,titulo_en,varchar,1000,
we_preguntas,titulo_eng,varchar,1000,
we_preguntas,titulo_esp,varchar,1000,
we_preguntas,titulo_fra,varchar,1000,
we_preguntas,titulo_ger,varchar,1000,
we_preguntas,titulo_ita,varchar,1000,
we_preguntas,titulo_mx,varchar,1000,
we_preguntas,titulo_pol,varchar,1000,
we_preguntas,titulo_por,varchar,1000,
we_preguntas,titulo_rom,varchar,1000,
we_preguntas,updated_at,timestamp,NULL,
we_puntuaciones,id_formulario,int,NULL,MUL
we_puntuaciones,id_usuario,int,NULL,MUL
we_puntuaciones,num_intento,int,NULL,PRI
we_puntuaciones,anulado,tinyint,NULL,
we_puntuaciones,created_at,datetime,NULL,
we_puntuaciones,departamento,varchar,100,
we_puntuaciones,fecha_check,date,NULL,
we_puntuaciones,fecha_fin,date,NULL,
we_puntuaciones,fecha_inicio,timestamp,NULL,
we_puntuaciones,puntuacion,float,NULL,
we_puntuaciones,updated_at,datetime,NULL,
we_respuestas,id_pregunta,int,NULL,MUL
we_respuestas,id_respuesta,int,NULL,PRI
we_respuestas,created_at,timestamp,NULL,
we_respuestas,es_correcta,tinyint,NULL,
we_respuestas,texto_en,varchar,100,
we_respuestas,texto_eng,varchar,100,
we_respuestas,texto_esp,varchar,100,
we_respuestas,texto_fra,varchar,100,
we_respuestas,texto_ger,varchar,100,
we_respuestas,texto_ita,varchar,100,
we_respuestas,texto_mx,varchar,100,
we_respuestas,texto_pol,varchar,100,
we_respuestas,texto_por,varchar,100,
we_respuestas,texto_rom,varchar,100,
we_respuestas,updated_at,timestamp,NULL,
we_respuestas_usuario,id_respuesta,int,NULL,PRI
we_respuestas_usuario,id_usuario,int,NULL,PRI
we_respuestas_usuario,num_intento,int,NULL,PRI
