TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,COLUMN_KEY
if_dt_tienda,ticketsDevolucionFKN0,int,,
if_dt_tienda,ticketsDevolucionNRN0,int,,
if_dt_tienda,ticketsDevolucionPRN0,int,,
if_dt_tienda,ticketsDevolucionSvN0,int,,
if_dt_tienda,ticketsDevolucionTLN0,int,,
if_dt_tienda,ticketsDevolucionTLN1,int,,
if_dt_tienda,ticketsDevolucionTLN3,int,,
if_dt_tienda,ticketsDevolucionVp0,int,,
if_dt_tienda,ticketsVentaACN0,int,,
if_dt_tienda,ticketsVentaAIN0,int,,
if_dt_tienda,ticketsVentaCBN0,int,,
if_dt_tienda,ticketsVentaCCN0,int,,
if_dt_tienda,ticketsVentaCTN0,int,,
if_dt_tienda,ticketsVentaFdN0,int,,
if_dt_tienda,ticketsVentaFKN0,int,,
if_dt_tienda,ticketsVentaNRN0,int,,
if_dt_tienda,ticketsVentaPRN0,int,,
if_dt_tienda,ticketsVentaSvN0,int,,
if_dt_tienda,ticketsVentaTLN0,int,,
if_dt_tienda,ticketsVentaTLN1,int,,
if_dt_tienda,ticketsVentaTLN3,int,,
if_dt_tienda,ticketsVentaVp0,int,,
if_dt_tienda,traficoN0,int,,
if_dt_tienda,traficoN1,int,,
if_dt_tienda,traficoN3,int,,
if_dt_tienda,unidadesDevolucionACN0,int,,
if_dt_tienda,unidadesDevolucionAIN0,int,,
if_dt_tienda,unidadesDevolucionCBN0,int,,
if_dt_tienda,unidadesDevolucionCCN0,int,,
if_dt_tienda,unidadesDevolucionCTN0,int,,
if_dt_tienda,unidadesDevolucionFdN0,int,,
if_dt_tienda,unidadesDevolucionFKN0,int,,
if_dt_tienda,unidadesDevolucionNRN0,int,,
if_dt_tienda,unidadesDevolucionPRN0,int,,
if_dt_tienda,unidadesDevolucionSvN0,int,,
if_dt_tienda,unidadesDevolucionTLN0,int,,
if_dt_tienda,unidadesDevolucionTLN1,int,,
if_dt_tienda,unidadesDevolucionTLN3,int,,
if_dt_tienda,unidadesDevolucionVp0,int,,
if_dt_tienda,unidadesVentaACN0,int,,
if_dt_tienda,unidadesVentaAIN0,int,,
if_dt_tienda,unidadesVentaCBN0,int,,
if_dt_tienda,unidadesVentaCCN0,int,,
if_dt_tienda,unidadesVentaCTN0,int,,
if_dt_tienda,unidadesVentaFdN0,int,,
if_dt_tienda,unidadesVentaFKN0,int,,
if_dt_tienda,unidadesVentaNRN0,int,,
if_dt_tienda,unidadesVentaPRN0,int,,
if_dt_tienda,unidadesVentaSvN0,int,,
if_dt_tienda,unidadesVentaTLN0,int,,
if_dt_tienda,unidadesVentaTLN1,int,,
if_dt_tienda,unidadesVentaTLN3,int,,
if_dt_tienda,unidadesVentaVp0,int,,
if_dt_tienda,updated_at,timestamp,,
if_dt_tienda_aux,fecha,date,,MUL
if_dt_tienda_aux,tienda,varchar,10.0,MUL
if_dt_tienda_aux,if_dt_tienda,int,,PRI
if_dt_tienda_aux,anio,int,,
if_dt_tienda_aux,areaManager,int,,
if_dt_tienda_aux,checkVenta,int,,
if_dt_tienda_aux,coordinador,int,,
if_dt_tienda_aux,countryManager,int,,
if_dt_tienda_aux,created_at,timestamp,,
if_dt_tienda_aux,crm,int,,
if_dt_tienda_aux,entradasN0,int,,
if_dt_tienda_aux,entradasN1,int,,
if_dt_tienda_aux,entradasN3,int,,
if_dt_tienda_aux,eurosDevolucionACN0,float,,
if_dt_tienda_aux,eurosDevolucionAIN0,float,,
if_dt_tienda_aux,eurosDevolucionCBN0,float,,
if_dt_tienda_aux,eurosDevolucionCCN0,float,,
if_dt_tienda_aux,eurosDevolucionCTN0,float,,
if_dt_tienda_aux,eurosDevolucionFdN0,float,,
if_dt_tienda_aux,eurosDevolucionFKN0,float,,
if_dt_tienda_aux,eurosDevolucionNRN0,float,,
if_dt_tienda_aux,eurosDevolucionPRN0,float,,
if_dt_tienda_aux,eurosDevolucionSvN0,float,,
if_dt_tienda_aux,eurosDevolucionTLN0,float,,
if_dt_tienda_aux,eurosDevolucionTLN1,float,,
if_dt_tienda_aux,eurosDevolucionTLN3,float,,
if_dt_tienda_aux,eurosDevolucionVp0,float,,
if_dt_tienda_aux,eurosVentaACN0,float,,
if_dt_tienda_aux,eurosVentaAIN0,float,,
if_dt_tienda_aux,eurosVentaCBN0,float,,
if_dt_tienda_aux,eurosVentaCCN0,float,,
if_dt_tienda_aux,eurosVentaCTN0,float,,
if_dt_tienda_aux,eurosVentaFdN0,float,,
if_dt_tienda_aux,eurosVentaFKN0,float,,
if_dt_tienda_aux,eurosVentaNRN0,float,,
if_dt_tienda_aux,eurosVentaPRN0,float,,
if_dt_tienda_aux,eurosVentaSvN0,float,,
if_dt_tienda_aux,eurosVentaTLN0,float,,
if_dt_tienda_aux,eurosVentaTLN1,float,,
if_dt_tienda_aux,eurosVentaTLN3,float,,
if_dt_tienda_aux,eurosVentaVp0,float,,
if_dt_tienda_aux,horasFichadas,float,,
if_dt_tienda_aux,mes,int,,
if_dt_tienda_aux,objetivo_normal,float,,
if_dt_tienda_aux,objetivo_premium,float,,
if_dt_tienda_aux,pais,varchar,50.0,
if_dt_tienda_aux,semana,int,,
if_dt_tienda_aux,storeManager,int,,
if_dt_tienda_aux,tickets3Cs,int,,
if_dt_tienda_aux,ticketsDevolucionACN0,int,,
if_dt_tienda_aux,ticketsDevolucionAIN0,int,,
if_dt_tienda_aux,ticketsDevolucionCBN0,int,,
if_dt_tienda_aux,ticketsDevolucionCCN0,int,,
if_dt_tienda_aux,ticketsDevolucionCTN0,int,,
if_dt_tienda_aux,ticketsDevolucionFdN0,int,,
if_dt_tienda_aux,ticketsDevolucionFKN0,int,,
if_dt_tienda_aux,ticketsDevolucionNRN0,int,,
if_dt_tienda_aux,ticketsDevolucionPRN0,int,,
if_dt_tienda_aux,ticketsDevolucionSvN0,int,,
if_dt_tienda_aux,ticketsDevolucionTLN0,int,,
if_dt_tienda_aux,ticketsDevolucionTLN1,int,,
if_dt_tienda_aux,ticketsDevolucionTLN3,int,,
if_dt_tienda_aux,ticketsDevolucionVp0,int,,
if_dt_tienda_aux,ticketsVentaACN0,int,,
if_dt_tienda_aux,ticketsVentaAIN0,int,,
if_dt_tienda_aux,ticketsVentaCBN0,int,,
if_dt_tienda_aux,ticketsVentaCCN0,int,,
if_dt_tienda_aux,ticketsVentaCTN0,int,,
if_dt_tienda_aux,ticketsVentaFdN0,int,,
if_dt_tienda_aux,ticketsVentaFKN0,int,,
if_dt_tienda_aux,ticketsVentaNRN0,int,,
if_dt_tienda_aux,ticketsVentaPRN0,int,,
if_dt_tienda_aux,ticketsVentaSvN0,int,,
if_dt_tienda_aux,ticketsVentaTLN0,int,,
if_dt_tienda_aux,ticketsVentaTLN1,int,,
if_dt_tienda_aux,ticketsVentaTLN3,int,,
if_dt_tienda_aux,ticketsVentaVp0,int,,
if_dt_tienda_aux,traficoN0,int,,
if_dt_tienda_aux,traficoN1,int,,
if_dt_tienda_aux,traficoN3,int,,
if_dt_tienda_aux,unidadesDevolucionACN0,int,,
if_dt_tienda_aux,unidadesDevolucionAIN0,int,,
if_dt_tienda_aux,unidadesDevolucionCBN0,int,,
if_dt_tienda_aux,unidadesDevolucionCCN0,int,,
if_dt_tienda_aux,unidadesDevolucionCTN0,int,,
if_dt_tienda_aux,unidadesDevolucionFdN0,int,,
if_dt_tienda_aux,unidadesDevolucionFKN0,int,,
if_dt_tienda_aux,unidadesDevolucionNRN0,int,,
if_dt_tienda_aux,unidadesDevolucionPRN0,int,,
if_dt_tienda_aux,unidadesDevolucionSvN0,int,,
if_dt_tienda_aux,unidadesDevolucionTLN0,int,,
if_dt_tienda_aux,unidadesDevolucionTLN1,int,,
if_dt_tienda_aux,unidadesDevolucionTLN3,int,,
if_dt_tienda_aux,unidadesDevolucionVp0,int,,
if_dt_tienda_aux,unidadesVentaACN0,int,,
if_dt_tienda_aux,unidadesVentaAIN0,int,,
if_dt_tienda_aux,unidadesVentaCBN0,int,,
if_dt_tienda_aux,unidadesVentaCCN0,int,,
if_dt_tienda_aux,unidadesVentaCTN0,int,,
if_dt_tienda_aux,unidadesVentaFdN0,int,,
if_dt_tienda_aux,unidadesVentaFKN0,int,,
if_dt_tienda_aux,unidadesVentaNRN0,int,,
if_dt_tienda_aux,unidadesVentaPRN0,int,,
if_dt_tienda_aux,unidadesVentaSvN0,int,,
if_dt_tienda_aux,unidadesVentaTLN0,int,,
if_dt_tienda_aux,unidadesVentaTLN1,int,,
if_dt_tienda_aux,unidadesVentaTLN3,int,,
if_dt_tienda_aux,unidadesVentaVp0,int,,
if_dt_tienda_aux,updated_at,timestamp,,
if_dt_tipo_cambio,moneda,varchar,5.0,MUL
if_dt_tipo_cambio,id_if_dt_tipo_cambio,int,,PRI
if_dt_tipo_cambio,created_at,timestamp,,
if_dt_tipo_cambio,descripcion,varchar,200.0,
if_dt_tipo_cambio,estado,int,,
if_dt_tipo_cambio,fecha,date,,
if_dt_tipo_cambio,orden,int,,
if_dt_tipo_cambio,updated_at,timestamp,,
if_dt_tipo_cambio,valor_euro,float,,
if_estructura_tiendas,codigo_departamento,varchar,150.0,UNI
if_estructura_tiendas,id_if_estructura_tiendas,int,,PRI
if_estructura_tiendas,coordinador,varchar,150.0,
if_estructura_tiendas,created_at,timestamp,,
if_estructura_tiendas,modified_at,timestamp,,
if_estructura_tiendas,pais,varchar,150.0,
if_estructura_tiendas,supervisor,varchar,150.0,
if_familias,id_if_familias,int,,PRI
if_familias,clave,int,,
if_familias,created_at,timestamp,,
if_familias,espaniol,text,65535.0,
if_familias,frances,text,65535.0,
if_familias,ingles,text,65535.0,
if_familias,italiano,text,65535.0,
if_familias,modified_at,timestamp,,
if_familias,polaco,text,65535.0,
if_familias,portugues,text,65535.0,
if_familias,rumano,text,65535.0,
if_horas_contrato,if_horas_contrato,int,,PRI
if_horas_contrato,created_at,timestamp,,
if_horas_contrato,dni,varchar,50.0,
if_horas_contrato,fecha,date,,
if_horas_contrato,horas,float,,
if_horas_contrato,horas_baja,float,,
if_horas_contrato,modified_at,timestamp,,
if_horas_contrato,tienda,int,,
if_horas_contrato,trab,varchar,50.0,
if_inf_happydonia,id_if_inf_happydonia,int,,PRI
if_inf_happydonia,apellidos,varchar,100.0,
if_inf_happydonia,codigo_trabajador,varchar,100.0,
if_inf_happydonia,created_at,timestamp,,
if_inf_happydonia,dni_recruiter,varchar,100.0,
if_inf_happydonia,dni_trabajador,varchar,100.0,
if_inf_happydonia,fecha_antiguo,varchar,100.0,
if_inf_happydonia,fecha_baja,varchar,100.0,
if_inf_happydonia,fecha_fin_contrato,varchar,100.0,
if_inf_happydonia,fecha_ingreso,varchar,100.0,
if_inf_happydonia,fecha_nacimiento,varchar,100.0,
if_inf_happydonia,jornada_laboral,varchar,100.0,
if_inf_happydonia,mail,varchar,100.0,
if_inf_happydonia,motivo_baja,varchar,100.0,
if_inf_happydonia,nombre,varchar,100.0,
if_inf_happydonia,nombre_centro,varchar,100.0,
if_inf_happydonia,numero_centro,varchar,100.0,
if_inf_happydonia,puesto_trabajo,varchar,100.0,
if_inf_happydonia,sexo,varchar,100.0,
if_inf_happydonia,telefono,varchar,100.0,
if_inf_happydonia,telefono_emergencia,varchar,100.0,
if_inf_happydonia,tipo_contrato,varchar,100.0,
if_lismi_perso,dni,varchar,50.0,MUL
if_lismi_perso,id_if_lismi_perso,int,,PRI
if_lismi_perso,created_at,timestamp,,
if_lismi_perso,modified_at,timestamp,,
if_lismi_perso,observacion,varchar,50.0,
if_listado_maestro_lcdlc,codigo_departamento,int,,UNI
if_listado_maestro_lcdlc,id_if_listado_maestro_lcdlc,int,,PRI
if_listado_maestro_lcdlc,codigo_postal,varchar,50.0,
if_listado_maestro_lcdlc,comunidad_autonoma,varchar,50.0,
if_listado_maestro_lcdlc,created_at,timestamp,,
if_listado_maestro_lcdlc,direccion,varchar,100.0,
if_listado_maestro_lcdlc,fecha_apertura,date,,
if_listado_maestro_lcdlc,fecha_rfid,varchar,50.0,
if_listado_maestro_lcdlc,geo_ccaa,varchar,50.0,
if_listado_maestro_lcdlc,geo_provincia,varchar,50.0,
if_listado_maestro_lcdlc,latitud,float,,
if_listado_maestro_lcdlc,localidad,varchar,50.0,
if_listado_maestro_lcdlc,longitud,float,,
if_listado_maestro_lcdlc,modified_at,timestamp,,
if_listado_maestro_lcdlc,nombre_departamento,varchar,50.0,
if_listado_maestro_lcdlc,pais,varchar,50.0,
if_listado_maestro_lcdlc,provincia,varchar,50.0,
if_listado_maestro_lcdlc,rfid,varchar,50.0,
if_listado_maestro_lcdlc,tipo_ubicacion,varchar,50.0,
if_marcas,id_if_marcas,int,,PRI
if_marcas,clave,int,,
if_marcas,created_at,timestamp,,
if_marcas,espaniol,text,65535.0,
if_marcas,frances,text,65535.0,
if_marcas,ingles,text,65535.0,
if_marcas,italiano,text,65535.0,
if_marcas,modified_at,timestamp,,
if_marcas,polaco,text,65535.0,
if_marcas,portugues,text,65535.0,
if_marcas,rumano,text,65535.0,
if_mistery,codigo_departamento,int,,MUL
if_mistery,id_if_mistery,int,,PRI
if_mistery,anio,int,,
if_mistery,created_at,timestamp,,
if_mistery,modified_at,timestamp,,
if_mistery,nmes,int,,
if_mistery,nota,decimal,,
if_mistery,nsemana,int,,
if_porcentual_carcasas,id_if_porcentual_carcasas,int,,PRI
if_porcentual_carcasas,cluster,varchar,50.0,
if_porcentual_carcasas,cluster_a,int,,
if_porcentual_carcasas,cluster_b,int,,
if_porcentual_carcasas,cluster_c,int,,
if_porcentual_carcasas,codigo_articulo,varchar,50.0,
if_porcentual_carcasas,codigoColor,varchar,50.0,
if_porcentual_carcasas,color_articulo,varchar,50.0,
if_porcentual_carcasas,created_at,timestamp,,
if_porcentual_carcasas,modified_at,timestamp,,
if_porcentual_carcasas,pais,varchar,50.0,
if_porcentual_carcasas,stock_seguridad,int,,
if_porcentual_carcasas,supertienda,int,,
if_porcentual_carcasas,unidades,int,,
if_secciones,id_if_secciones,int,,PRI
if_secciones,clave,int,,
if_secciones,created_at,timestamp,,
if_secciones,espaniol,text,65535.0,
if_secciones,frances,text,65535.0,
if_secciones,ingles,text,65535.0,
if_secciones,italiano,text,65535.0,
if_secciones,modified_at,timestamp,,
if_secciones,polaco,text,65535.0,
if_secciones,portugues,text,65535.0,
if_secciones,rumano,text,65535.0,
if_subsecciones,id_if_subsecciones,int,,PRI
if_subsecciones,created_at,timestamp,,
if_subsecciones,espaniol,text,65535.0,
if_subsecciones,frances,text,65535.0,
if_subsecciones,ingles,text,65535.0,
if_subsecciones,italiano,text,65535.0,
if_subsecciones,modified_at,timestamp,,
if_subsecciones,polaco,text,65535.0,
if_subsecciones,portugues,text,65535.0,
if_subsecciones,rumano,text,65535.0,
im_produccion_diaria,id_produccion,int,,PRI
im_produccion_diaria,color_C,tinyint,,
im_produccion_diaria,color_CL_1,tinyint,,
im_produccion_diaria,color_CL_2,tinyint,,
im_produccion_diaria,color_K,tinyint,,
im_produccion_diaria,color_M,tinyint,,
im_produccion_diaria,color_W_1,tinyint,,
im_produccion_diaria,color_W_2,tinyint,,
im_produccion_diaria,color_Y,tinyint,,
im_produccion_diaria,consumible,tinyint,,
im_produccion_diaria,fecha_produccion,date,,
im_produccion_diaria,id_usuario,int,,
im_produccion_diaria,maquina,varchar,100.0,
im_produccion_diaria,observaciones,text,65535.0,
im_produccion_diaria,produccion,int,,
im_produccion_semana,semana,varchar,2.0,MUL
im_produccion_semana,id_im_produccion_semana,int,,PRI
im_produccion_semana,anio,varchar,4.0,
im_produccion_semana,created_at,timestamp,,
im_produccion_semana,media_produccion,float,,
im_produccion_semana,merma_almacen,int,,
im_produccion_semana,merma_online,int,,
im_produccion_semana,merma_tiendas,int,,
im_produccion_semana,pais,varchar,50.0,
im_produccion_semana,tinta_amarilla,int,,
im_produccion_semana,tinta_blanca,int,,
im_produccion_semana,tinta_clear,int,,
im_produccion_semana,tinta_cyan,int,,
im_produccion_semana,tinta_flushing,int,,
im_produccion_semana,tinta_magenta,int,,
im_produccion_semana,tinta_negra,int,,
im_produccion_semana,unidades_alexia,int,,
im_produccion_semana,unidades_app,int,,
im_produccion_semana,unidades_carmen,int,,
im_produccion_semana,unidades_ceci,int,,
im_produccion_semana,unidades_diseno,int,,
im_produccion_semana,unidades_disney,int,,
im_produccion_semana,unidades_novedades,int,,
im_produccion_semana,unidades_persoweb,int,,
im_produccion_semana,unidades_pulido,int,,
im_produccion_semana,unidades_siliconadibujo,int,,
im_produccion_semana,unidades_sinsin,int,,
im_produccion_semana,unidades_tiendas,int,,
im_produccion_semana,unidades_varios,int,,
im_produccion_semana,unidades_web,int,,
im_produccion_semana,updated_at,timestamp,,
im_produccion_semana,usuario_creador,int,,
inf_empresas,id,int,,PRI
inf_empresas,activo,tinyint,,
inf_empresas,created_at,timestamp,,
inf_empresas,nombre,varchar,50.0,
inf_empresas,update_at,timestamp,,
inf_motivos_retrasos,id,int,,PRI
inf_motivos_retrasos,activo,tinyint,,
inf_motivos_retrasos,created_at,timestamp,,
inf_motivos_retrasos,cuenta_motivo,tinyint,,
inf_motivos_retrasos,descripcion,varchar,50.0,
inf_motivos_retrasos,update_at,timestamp,,
inf_rentabilidad,id_empresa,int,,MUL
inf_rentabilidad,id_tipo,int,,MUL
inf_rentabilidad,id,int,,PRI
inf_rentabilidad,activo,tinyint,,
inf_rentabilidad,anio,year,,
inf_rentabilidad,created_at,timestamp,,
inf_rentabilidad,dia,smallint,,
inf_rentabilidad,dia_semanal,tinyint,,
inf_rentabilidad,estado_registro,enum,20.0,
inf_rentabilidad,fecha,date,,
inf_rentabilidad,hora,time,,
inf_rentabilidad,hora_informe,time,,
inf_rentabilidad,id_motivo,int,,
inf_rentabilidad,id_usuario,int,,
inf_rentabilidad,mes,smallint,,
inf_rentabilidad,observaciones_motivo,text,65535.0,
inf_rentabilidad,semana,smallint,,
inf_rentabilidad,tiempo_diferencia,time,,
inf_rentabilidad,update_at,timestamp,,
inf_tipo_informe,id_empresa,int,,MUL
inf_tipo_informe,id,int,,PRI
inf_tipo_informe,activo,tinyint,,
inf_tipo_informe,created_at,timestamp,,
inf_tipo_informe,dia_semana,varchar,50.0,
inf_tipo_informe,hora,time,,
inf_tipo_informe,periodo_informe,enum,9.0,
inf_tipo_informe,tipo,varchar,50.0,
inf_tipo_informe,update_at,timestamp,,
ma_aperturas,tipo_orden,int,,MUL
ma_aperturas,id_ma_aperturas,int,,PRI
ma_aperturas,activo,tinyint,,
ma_aperturas,color,char,5.0,
ma_aperturas,id_grupo,int,,
ma_aperturas,subtipo_orden,int,,
ma_aperturas,unidades_esp_gra,tinyint,,
ma_aperturas,unidades_esp_peq,tinyint,,
ma_aperturas,unidades_ita_gra,tinyint,,
ma_aperturas,unidades_ita_peq,tinyint,,
ma_articulos_dependencias,codigo_articulo,varchar,13.0,MUL
ma_articulos_dependencias,id_ma_articulos_dependencias,int,,PRI
ma_articulos_dependencias,color_articulo,varchar,5.0,
ma_articulos_dependencias,fecha_creacion,timestamp,,
ma_articulos_dependencias,fecha_modificacion,timestamp,,
ma_articulos_dependencias,ma_marcas_dispositivos,varchar,25.0,
ma_cantidad_apertura,id_ma_cantidad_apertura,int,,PRI
ma_cantidad_apertura,activo,int,,
ma_cantidad_apertura,color,int,,
ma_cantidad_apertura,fecha_creacion,timestamp,,
ma_cantidad_apertura,fecha_modificacion,timestamp,,
ma_cantidad_apertura,id_ma_articulo,int,,
ma_cantidad_apertura,tipo_orden,int,,
ma_cantidad_apertura,tipo_tienda,varchar,11.0,
ma_cantidad_apertura,unidades,int,,
ma_categoria_articulos,descripcion,varchar,255.0,MUL
ma_categoria_articulos,id_categoria_articulo,int,,PRI
ma_categoria_articulos,activo,int,,
ma_codigobarras,codigo,varchar,20.0,MUL
ma_codigobarras,color,varchar,10.0,MUL
ma_codigobarras,cod_barras,varchar,50.0,UNI
ma_codigobarras,ean,varchar,14.0,UNI
ma_codigobarras,ean_secundario,varchar,14.0,UNI
ma_codigobarras,id_ma_codigobarras,int,,PRI
ma_codigobarras,created_at,timestamp,,
ma_codigobarras,imagen,varchar,150.0,
ma_codigobarras,modified_at,timestamp,,
ma_descatalogados,codigo_articulo,varchar,100.0,MUL
ma_descatalogados,id_ma_descatalogado,int,,PRI
ma_descatalogados,color_articulo,varchar,20.0,
ma_descatalogados,created_at,timestamp,,
ma_descatalogados,estado,int,,
ma_descatalogados,motivo_descatalogado,varchar,200.0,
ma_descatalogados,updated_at,timestamp,,
ma_descatalogados,usuario_modificador,int,,
ma_descatalogados,veces_modificado,int,,
ma_deshabilitado_apertura,activo,tinyint,,MUL
ma_deshabilitado_apertura,codigo_articulo,varchar,50.0,MUL
ma_deshabilitado_apertura,id_ma_deshabilitado_apertura,int,,PRI
ma_deshabilitado_apertura,color_articulo,varchar,6.0,
ma_disenios,id_ma_disenio,int,,PRI
ma_disenios,activo,int,,
ma_disenios,descripcion,varchar,255.0,
ma_familia,id_familia,int,,PRI
ma_familia,activo,int,,
ma_familia,descripcion,varchar,20.0,
ma_grupo,grupo_ps,varchar,10.0,UNI
ma_grupo,id_ma_grupo,int,,PRI
ma_grupo,activo,int,,
ma_grupo,comercial,varchar,255.0,
ma_grupo,descripcion,varchar,50.0,
ma_grupo,fecha_creacion,timestamp,,
ma_grupo,fecha_modificacion,datetime,,
ma_grupo,id_tipo_web,varchar,100.0,
ma_grupo,mostrar_compatibilidades_stock,int,,
ma_grupo,ordenacion,int,,
ma_grupo,prioridad_mx,int,,
ma_grupo,rfid_umbrales_entrada_mercancia,int,,
ma_grupo,tipo,varchar,100.0,
ma_grupo,usuario_creacion,varchar,40.0,
ma_grupo,usuario_modificacion,varchar,30.0,
ma_lista_actualizada,codigo_articulo,varchar,20.0,MUL
ma_lista_actualizada,estado,tinyint,,MUL
ma_lista_actualizada,francia,tinyint,,MUL
ma_lista_actualizada,italia,tinyint,,MUL
ma_lista_actualizada,mexico,tinyint,,MUL
ma_lista_actualizada,polonia,tinyint,,MUL
ma_lista_actualizada,portugal,tinyint,,MUL
ma_lista_actualizada,id_ma_lista_actualizada,int,,PRI
ma_lista_actualizada,color_articulo,varchar,6.0,
ma_lista_actualizada,created_at,timestamp,,
ma_lista_actualizada,eeuu,tinyint,,
ma_lista_actualizada,espana,tinyint,,
ma_lista_actualizada,hay_stock,tinyint,,
ma_lista_actualizada,modified_at,timestamp,,
ma_lista_actualizada,rumania,tinyint,,
ma_maestro_articulos,activo,int,,MUL
ma_maestro_articulos,criteriox03,varchar,100.0,MUL
ma_maestro_articulos,id_categoria,int,,MUL
ma_maestro_articulos,id_grupo,int,,MUL
ma_maestro_articulos,id_marca_dispositivo,int,,MUL
ma_maestro_articulos,id_modelo_dispositivo,int,,MUL
ma_maestro_articulos,marca_real,varchar,100.0,MUL
ma_maestro_articulos,modelo_real,varchar,100.0,MUL
ma_maestro_articulos,ubicacion01,varchar,4.0,MUL
ma_maestro_articulos,codigo_articulo,varchar,20.0,UNI
ma_maestro_articulos,id_maestro_articulo,int,,PRI
ma_maestro_articulos,activo_espana,int,,
ma_maestro_articulos,activo_francia,int,,
ma_maestro_articulos,activo_italia,int,,
ma_maestro_articulos,activo_mexico,int,,
ma_maestro_articulos,activo_portugal,int,,
ma_maestro_articulos,colores,varchar,300.0,
ma_maestro_articulos,compatible,int,,
ma_maestro_articulos,created_at,timestamp,,
ma_maestro_articulos,criterioyo4,varchar,100.0,
ma_maestro_articulos,descripcion2,varchar,100.0,
ma_maestro_articulos,descripcion3,varchar,100.0,
ma_maestro_articulos,descripcion4,varchar,100.0,
ma_maestro_articulos,descripcion_EN,varchar,255.0,
ma_maestro_articulos,descripcion_ES,varchar,255.0,
ma_maestro_articulos,descripcion_FR,varchar,255.0,
ma_maestro_articulos,descripcion_GER,varchar,255.0,
ma_maestro_articulos,descripcion_IT,varchar,255.0,
ma_maestro_articulos,descripcion_PL,varchar,255.0,
ma_maestro_articulos,descripcion_PT,varchar,255.0,
ma_maestro_articulos,descripcion_RO,varchar,255.0,
ma_maestro_articulos,id_serie,int,,
ma_maestro_articulos,imagen,varchar,150.0,
ma_maestro_articulos,ma_seccion,int,,
ma_maestro_articulos,marca_picking,varchar,45.0,
ma_maestro_articulos,marca_ps,varchar,50.0,
ma_maestro_articulos,modelo_ps,varchar,50.0,
ma_maestro_articulos,orden_marca_picking,int,,
ma_maestro_articulos,picking_espana,int,,
ma_maestro_articulos,picking_francia,int,,
ma_maestro_articulos,picking_italia,int,,
ma_maestro_articulos,picking_mexico,int,,
ma_maestro_articulos,picking_portugal,int,,
ma_maestro_articulos,picktolight,int,,
ma_maestro_articulos,prioridad_grupo,int,,
ma_maestro_articulos,prioridad_marca,int,,
ma_maestro_articulos,prioridad_modelo,int,,
ma_maestro_articulos,prioridad_picktolight,int,,
ma_maestro_articulos,referencia,varchar,50.0,
ma_maestro_articulos,ubicacion02,varchar,4.0,
ma_maestro_articulos,ubicacion03,varchar,8.0,
ma_maestro_articulos,updated_at,timestamp,,
ma_maestro_articulos,usr_modificacion,int,,
ma_marca_comercial,descripcion,varchar,255.0,UNI
ma_marca_comercial,id_marca_comercial,int,,PRI
ma_marca_comercial,activo,int,,
ma_marca_comercial,licencia,int,,
ma_marcas_dispositivos,clave,varchar,50.0,UNI
ma_marcas_dispositivos,id_marca_dispositivo,int,,PRI
ma_marcas_dispositivos,activo,int,,
ma_marcas_dispositivos,comercial,varchar,200.0,
ma_marcas_dispositivos,descripcion,varchar,255.0,
ma_marcas_dispositivos,id_marca_web,varchar,255.0,
ma_marcas_dispositivos,info_marca_web,varchar,255.0,
ma_marcas_dispositivos,ordenacion,int,,
ma_marcas_dispositivos,principal,int,,
ma_marcas_dispositivos,prioridad_mx,int,,
ma_modelo_dispositivo,id_marca_dispositivo,varchar,11.0,MUL
ma_modelo_dispositivo,tipo_orden,int,,MUL
ma_modelo_dispositivo,id_modelo_dispositivo,int,,PRI
ma_modelo_dispositivo,activo,int,,
ma_modelo_dispositivo,clasificacion_cluster,int,,
ma_modelo_dispositivo,cluster_str,varchar,20.0,
ma_modelo_dispositivo,comercial,varchar,200.0,
ma_modelo_dispositivo,descripcion,varchar,30.0,
ma_modelo_dispositivo,fecha_creacion,timestamp,,
ma_modelo_dispositivo,fecha_modificacion,timestamp,,
ma_modelo_dispositivo,marca_ph,varchar,255.0,
ma_modelo_dispositivo,nombre_ph,varchar,255.0,
ma_modelo_dispositivo,ordenacion,int,,
ma_modelo_dispositivo,prioridad_mx,int,,
ma_modelo_dispositivo,referencia,varchar,20.0,
ma_modelo_dispositivo,s_web,varchar,255.0,
ma_modelo_dispositivo,subtipo_orden,int,,
ma_pvp,activo,int,,MUL
ma_pvp,id_ma_articulo,int,,MUL
ma_pvp,pvp_US,float,,MUL
ma_pvp,id_ma_pvp,int,,PRI
ma_pvp,fecha_creacion,timestamp,,
ma_pvp,fecha_modificacion,timestamp,,
ma_pvp,pvd_CNY,float,,
ma_pvp,pvd_EUR,float,,
ma_pvp,pvp_EN,float,,
ma_pvp,pvp_ES,float,,
ma_pvp,pvp_FR,float,,
ma_pvp,pvp_GER,float,,
ma_pvp,pvp_IT,float,,
ma_pvp,pvp_MX,float,,
ma_pvp,pvp_PL,float,,
ma_pvp,pvp_PT,float,,
ma_pvp,pvp_RO,float,,
ma_pvp,usr_creacion,int,,
ma_pvp,usr_modificacion,int,,
ma_rfid,codigo,varchar,50.0,MUL
ma_rfid,rfid,varchar,100.0,UNI
ma_rfid,id_ma_rfid,int,,PRI
ma_rfid,color,varchar,10.0,
ma_rfid,created_at,timestamp,,
ma_rfid,ean_web,varchar,50.0,
ma_rfid,estado,int,,
ma_rfid,id_usuario_modificador,int,,
